12,30,1126.00,1,5,[],"[""SOCKET_MULTI"", ""WELCOME_GIFT"", ""BUTLER"", ""UMBRELLA""]",35-50,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""CONDITIONER"", ""SOAP"", ""SHOWER_CAP"", ""COMB"", ""RAZOR""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""MIRROR"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS""]",single,"[""CRIB""]","[""IRONING""]",5,"[""MINI_BAR"", ""FRUIT"", ""ALCOHOL""]",[],"[""SOFA"", ""DESK"", ""DECORATIVE_PAINTING""]","[""LCD_TV"", ""CABLE"", ""SMART_CONTROL""]",茂悦双床客房,"[""ROOM_WIFI"", ""TELEPHONE""]",https://dimg04.c-ctrip.com/images/1mc2t12000g2dgrmcDFC2.jpg,"[""AC"", ""BLACKOUT_CURTAINS"", ""EXTRA_LONG_BED"", ""AIR_PURIFIER""]",n,"[""CITY_VIEW"", ""RIVER_VIEW"", ""LANDMARK_VIEW""]",y,y
13,30,1457.00,2,9,"[""DOORBELL_PROMPT""]","[""SOCKET_MULTI"", ""WELCOME_GIFT""]",35-50,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""CONDITIONER"", ""SOAP"", ""SHOWER_CAP"", ""COMB"", ""RAZOR""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""MIRROR"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS"", ""SMART_TOILET""]",king,[],"[""IRONING""]",8,"[""WATER"", ""FRUIT""]","[""REFRIGERATOR""]","[""SOFA"", ""DESK""]","[""LCD_TV"", ""CABLE""]",外滩景观大床客房,"[""ROOM_WIFI"", ""TELEPHONE"", ""INT_CALL""]",https://dimg04.c-ctrip.com/images/1mc0512000gm0m1v05939.jpg,"[""AC"", ""BLACKOUT_CURTAINS"", ""SPARE_BEDDING""]",n,"[""RIVER_VIEW""]",y,y
14,30,1287.00,2,10,"[""BATHTUB_HANDRAILS"", ""DOORBELL_PROMPT""]","[""SOCKET_MULTI"", ""VOLTAGE_220V""]",35-50,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""CONDITIONER"", ""SOAP"", ""SHOWER_CAP"", ""COMB"", ""RAZOR""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""MIRROR"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS""]",single,"[""TOYS"", ""TOILETRIES"", ""CRIB""]","[""IRONING"", ""DAILY_CLEANING"", ""CLEANING_TOOLS""]",8,"[""ALCOHOL"", ""FRUIT"", ""SOFT_DRINK""]",[],"[""SOFA"", ""DESK""]","[""LCD_TV"", ""CABLE"", ""SMART_LOCK"", ""SMART_CONTROL""]",外滩景观双床客房,"[""ROOM_WIFI"", ""TELEPHONE""]",https://dimg04.c-ctrip.com/images/1mc0512000gm0m1v05939.jpg,"[""AC"", ""BLACKOUT_CURTAINS""]",n,"[""LANDMARK_VIEW"", ""RIVER_VIEW"", ""CITY_VIEW""]",y,y
15,30,1889.00,1,8,"[""BATHTUB_HANDRAILS"", ""DOORBELL_PROMPT""]","[""SOCKET_MULTI"", ""SCALE"", ""SAFE_BOX""]",35-50,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""CONDITIONER"", ""SOAP"", ""SHOWER_CAP"", ""COMB"", ""RAZOR""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""MIRROR"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS"", ""BATHTUB""]",king,"[""TOILETRIES"", ""SLIPPERS"", ""TOILET_SEAT""]","[""IRONING""]",15,"[""SOFT_DRINK"", ""TEA_BAGS""]","[""REFRIGERATOR""]","[""SOFA"", ""DESK"", ""WARDROBE"", ""DECORATIVE_PAINTING""]","[""LCD_TV"", ""CABLE""]",嘉宾轩江景大床客房,"[""ROOM_WIFI"", ""TELEPHONE""]",https://dimg04.c-ctrip.com/images/1mc7212000gjqz1ao5775.jpg,"[""AC"", ""BLACKOUT_CURTAINS""]",n,[],y,y
16,30,1889.00,1,6,[],"[""SOCKET_MULTI"", ""WELCOME_GIFT"", ""SCALE""]",35-50,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""CONDITIONER"", ""SOAP"", ""SHOWER_CAP"", ""COMB"", ""RAZOR""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""MIRROR"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS""]",single,"[""CRIB"", ""TOYS"", ""SLIPPERS""]","[""IRONING"", ""CLEANING_TOOLS""]",15,"[""ALCOHOL"", ""WATER"", ""SOFT_DRINK""]",[],"[""SOFA"", ""DESK""]","[""LCD_TV"", ""CABLE""]",嘉宾轩江景双床客房,"[""ROOM_WIFI"", ""TELEPHONE"", ""INT_CALL""]",https://dimg04.c-ctrip.com/images/1mc3t12000gkdr8a20445.jpg,"[""AC"", ""BLACKOUT_CURTAINS""]",n,"[""LANDMARK_VIEW"", ""CITY_VIEW"", ""RIVER_VIEW""]",y,y
17,30,3999.00,2,6,"[""DOORBELL_PROMPT"", ""BATHTUB_HANDRAILS""]","[""SOCKET_MULTI"", ""SAFE_BOX"", ""UMBRELLA""]",50above,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""CONDITIONER"", ""SOAP"", ""SHOWER_CAP"", ""COMB"", ""RAZOR""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""MIRROR"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS""]",king,"[""SLIPPERS"", ""TOYS""]","[""IRONING""]",19,"[""MINI_BAR"", ""FRUIT""]",[],"[""SOFA"", ""DESK""]","[""LCD_TV"", ""CABLE"", ""SMART_LOCK""]",豪华外滩江景大床套房,"[""ROOM_WIFI"", ""TELEPHONE""]",https://dimg04.c-ctrip.com/images/1mc2z12000g2z81e5A43D.jpg,"[""AC"", ""BLACKOUT_CURTAINS"", ""EXTRA_LONG_BED"", ""AIR_PURIFIER""]",n,"[""RIVER_VIEW""]",y,y
18,30,21098.00,2,8,[],"[""SOCKET_MULTI""]",50above,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""CONDITIONER"", ""SOAP"", ""SHOWER_CAP"", ""COMB"", ""RAZOR""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""MIRROR"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS"", ""BATHROBE"", ""BATH_TOWEL""]",king,"[""CRIB""]","[""IRONING"", ""CLEANING_TOOLS"", ""DAILY_CLEANING""]",28,[],"[""REFRIGERATOR""]","[""SOFA"", ""DESK"", ""WARDROBE"", ""DECORATIVE_PAINTING""]","[""LCD_TV"", ""CABLE"", ""SMART_CONTROL""]",外交官大床套房,"[""ROOM_WIFI"", ""TELEPHONE""]",https://dimg04.c-ctrip.com/images/1mc0j12000hoyh47p101D.jpg,"[""AC"", ""BLACKOUT_CURTAINS""]",n,[],y,y
19,30,1364.00,2,8,"[""DOORBELL_PROMPT"", ""BATHTUB_HANDRAILS""]","[""SOCKET_MULTI"", ""VOLTAGE_220V""]",35-50,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""CONDITIONER"", ""SOAP"", ""SHOWER_CAP"", ""COMB"", ""RAZOR""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""MIRROR"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS"", ""RAIN_SHOWER"", ""BATHROBE""]",king,[],"[""IRONING"", ""DAILY_CLEANING""]",10,"[""TEA_BAGS""]",[],"[""SOFA"", ""DESK"", ""LOUNGE_CHAIR""]","[""LCD_TV"", ""CABLE"", ""SMART_LOCK"", ""SMART_CONTROL""]",明珠江景大床客房,"[""ROOM_WIFI"", ""TELEPHONE"", ""INT_CALL""]",https://dimg04.c-ctrip.com/images/1mc0i12000hyooti9BE70.jpg,"[""AC"", ""BLACKOUT_CURTAINS"", ""EXTRA_LONG_BED"", ""BLANKET"", ""AUTO_CURTAINS""]",n,"[""CITY_VIEW"", ""LANDMARK_VIEW"", ""RIVER_VIEW""]",y,y
20,30,1664.00,1,10,"[""DOORBELL_PROMPT""]","[""SOCKET_MULTI""]",35-50,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""CONDITIONER"", ""SOAP"", ""SHOWER_CAP"", ""COMB"", ""RAZOR""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""MIRROR"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS"", ""BATH_TOWEL"", ""RAIN_SHOWER"", ""BATHROBE""]",single,[],"[""IRONING"", ""DAILY_CLEANING""]",10,"[""MINI_BAR""]","[""REFRIGERATOR""]","[""SOFA"", ""DESK""]","[""LCD_TV"", ""CABLE"", ""SMART_CONTROL""]",明珠江景双床客房,"[""ROOM_WIFI"", ""TELEPHONE""]",https://dimg04.c-ctrip.com/images/1mc3n12000hyoq71j8C0F.jpg,"[""AC"", ""BLACKOUT_CURTAINS"", ""AIR_PURIFIER""]",n,"[""LANDMARK_VIEW"", ""RIVER_VIEW""]",y,y
21,30,1994.00,1,5,"[""BATHTUB_HANDRAILS"", ""DOORBELL_PROMPT""]","[""SOCKET_MULTI"", ""VOLTAGE_220V"", ""SEWING_KIT"", ""SCALE""]",35-50,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""CONDITIONER"", ""SOAP"", ""SHOWER_CAP"", ""COMB"", ""RAZOR""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""MIRROR"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS"", ""SMART_TOILET""]",king,[],"[""IRONING""]",19,"[""ALCOHOL"", ""MINI_BAR""]","[""REFRIGERATOR""]","[""SOFA"", ""DESK"", ""LOUNGE_CHAIR"", ""WARDROBE""]","[""LCD_TV"", ""CABLE""]",嘉宾轩豪华江景大床客房,"[""ROOM_WIFI"", ""TELEPHONE"", ""INT_CALL""]",https://dimg04.c-ctrip.com/images/1mc6b12000g30cfwq3D03.jpg,"[""AC"", ""BLACKOUT_CURTAINS"", ""AIR_PURIFIER""]",n,[],y,y
22,30,1994.00,1,10,"[""DOORBELL_PROMPT"", ""BATHTUB_HANDRAILS""]","[""SOCKET_MULTI""]",35-50,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""CONDITIONER"", ""SOAP"", ""SHOWER_CAP"", ""COMB"", ""RAZOR""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""MIRROR"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS""]",single,[],"[""IRONING""]",19,"[""TEA_BAGS"", ""ALCOHOL"", ""MINI_BAR""]","[""REFRIGERATOR""]","[""SOFA"", ""DESK"", ""DECORATIVE_PAINTING""]","[""LCD_TV"", ""CABLE""]",嘉宾轩豪华江景双床客房,"[""ROOM_WIFI"", ""TELEPHONE"", ""INT_CALL""]",https://dimg04.c-ctrip.com/images/1mc3t12000gkdr8a20445.jpg,"[""AC"", ""BLACKOUT_CURTAINS""]",n,"[""CITY_VIEW"", ""LANDMARK_VIEW""]",y,y
23,2,123.00,2,9,[],"[""HANGERS"", ""SOCKET_MULTI"", ""SAFE_BOX"", ""BUTLER""]",less35,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""COMB""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS"", ""BATHTUB""]",king,[],"[""DAILY_CLEANING""]",2,"[""WATER""]","[""REFRIGERATOR""]","[""SOFA""]","[""SMART_LOCK"", ""LCD_TV"", ""CABLE""]",严选大床房,"[""ROOM_WIFI"", ""INT_CALL"", ""TELEPHONE""]",https://dimg04.c-ctrip.com/images/0201j120009nsu11s23F8.jpg,"[""AC"", ""BLACKOUT_CURTAINS""]",n,"[""CITY_VIEW""]",y,y
24,2,139.00,2,7,"[""DOORBELL_PROMPT""]","[""HANGERS"", ""SOCKET_MULTI"", ""SAFE_BOX""]",less35,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""COMB"", ""CONDITIONER""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS""]",king,"[""TOYS""]","[""DAILY_CLEANING"", ""CLEANING_TOOLS"", ""IRONING""]",2,[],"[""REFRIGERATOR""]",[],"[""SMART_LOCK"", ""CABLE""]",尊享大床房,"[""ROOM_WIFI""]",https://dimg04.c-ctrip.com/images/02022120009nsvtazE540.jpg,"[""AC"", ""BLACKOUT_CURTAINS""]",n,"[""CITY_VIEW"", ""RIVER_VIEW""]",y,y
25,2,153.00,2,10,"[""BATHTUB_HANDRAILS""]","[""HANGERS"", ""SOCKET_MULTI""]",less35,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""COMB""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS"", ""SHOWER""]",king,[],"[""DAILY_CLEANING"", ""IRONING""]",2,[],[],"[""WARDROBE"", ""COFFEE_TABLE""]","[""SMART_CONTROL""]",商务大床房,"[""ROOM_WIFI"", ""TELEPHONE""]",https://dimg04.c-ctrip.com/images/0201n120009nsyf0t3F8F.jpg,"[""AC"", ""AIR_PURIFIER"", ""EXTRA_LONG_BED"", ""AUTO_CURTAINS""]",n,"[""CITY_VIEW"", ""LANDMARK_VIEW"", ""RIVER_VIEW""]",y,y
26,2,144.00,2,8,[],"[""HANGERS"", ""SOCKET_MULTI"", ""UMBRELLA"", ""VOLTAGE_110V"", ""VOLTAGE_220V""]",less35,"[""TOOTHBRUSH"", ""TOOTHPASTE"", ""SHOWER_GEL"", ""SHAMPOO"", ""COMB""]","[""PRIVATE_BATHROOM"", ""PRIVATE_TOILET"", ""HAIR_DRYER"", ""TOWEL"", ""HOT_WATER_24H"", ""SLIPPERS""]",single,"[""CRIB""]","[""DAILY_CLEANING""]",2,"[""FRUIT"", ""MINI_BAR"", ""KETTLE""]","[""REFRIGERATOR""]",[],"[""CABLE""]",严选双床房,"[""ROOM_WIFI""]",https://dimg04.c-ctrip.com/images/0204r120009nszqc2DC13.jpg,"[""AC"", ""DUCK_DOWN""]",n,"[""RIVER_VIEW""]",y,y
